CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,Return,Volatility,BI,Carbon_Score,Energy_Score,ERI
81,Company_81,Healthcare,Europe,2018,5138.5,6.2,5638.4,-3.9,78.7,78.5,78.2,79.5,334402.6,334402.6,668805.2,5.9582,0.39,73.55371900826447,99.69978230831197,99.94039961380174,85.60415208690208
81,Company_81,Healthcare,Europe,2019,5404.0,9.3,5872.7,5.2,80.5,79.5,82.3,79.8,347880.0,347880.0,695759.9,9.783600000000002,0.52,47.107438016528924,99.68732861110212,99.93790904769139,78.20727893671739
81,Company_81,Healthcare,Europe,2020,5265.6,6.4,7115.5,-2.6,82.8,80.7,86.1,81.5,334251.6,334251.6,668503.2,6.2336,0.26,100.0,99.69992183880588,99.94042751806205,94.7680698713736
81,Company_81,Healthcare,Europe,2021,5335.4,7.6,8131.7,1.3,82.3,81.9,84.6,80.4,334239.8,334239.8,668479.7,7.6987999999999985,0.13,91.73553719008264,99.69993274251335,99.94042968942006,92.13873364341147
81,Company_81,Healthcare,Europe,2022,5916.6,8.0,5263.3,10.9,84.2,86.4,85.9,80.1,352046.6,352046.6,704093.2,8.872,1.09,86.77685950413223,99.68347849351305,99.9371390656635,91.21718136307497
81,Company_81,Healthcare,Europe,2023,6105.8,8.8,6299.8,3.2,84.8,89.3,84.0,81.2,351004.2,351004.2,702008.4,9.081600000000002,0.32,66.11570247933884,99.68444171594257,99.93733169745784,85.19906542648172
81,Company_81,Healthcare,Europe,2024,5619.8,8.1,9082.2,-8.0,85.5,91.6,85.4,79.4,314095.4,314095.4,628190.7,7.452,0.8,3.3057851239669422,99.71854703444461,99.94415232102124,66.57427540828326
81,Company_81,Healthcare,Europe,2025,5215.9,6.5,4968.9,-7.2,83.5,89.7,84.8,76.1,298352.1,298352.1,596704.2,6.032,0.72,,99.73309452070191,99.94706161735299,
89,Company_89,Utilities,Europe,2015,1212.2,14.3,1500.4,,29.3,28.3,44.8,14.8,971444.2,607152.6,9714442.1,,,1.6528925619834711,99.11112847326316,99.10459892933207,48.92901324911409
89,Company_89,Utilities,Europe,2016,1378.9,14.0,1654.7,13.8,29.4,30.6,46.4,11.3,1087233.0,679520.6,10872329.7,15.931999999999999,1.3800000000000001,4.132231404958677,99.00413464244318,98.99761218430598,49.66001878683743
89,Company_89,Utilities,Europe,2017,1310.7,15.1,2507.8,-5.0,31.4,32.7,50.4,11.2,1018579.1,636611.9,10185790.8,14.344999999999999,0.5,7.43801652892562,99.06757379857687,99.06104715178019,51.2771291487491
89,Company_89,Utilities,Europe,2018,1209.5,15.3,2000.8,-7.7,30.5,31.6,49.3,10.7,947226.4,592016.5,9472264.2,14.121900000000002,0.77,73.55371900826447,99.13350676197531,99.12697573450578,70.86821220177556
89,Company_89,Utilities,Europe,2019,1355.0,12.9,2104.8,12.0,31.8,33.8,50.6,10.9,1044245.0,652653.1,10442450.2,14.448000000000002,1.2,47.107438016528924,99.04385740318766,99.03733228188577,63.28846934197337
89,Company_89,Utilities,Europe,2020,1292.0,15.3,2737.4,-4.7,32.7,34.7,52.6,10.8,989361.0,618350.6,9893609.6,14.5809,0.47000000000000003,100.0,99.0945725795322,99.08804417251503,79.44652335040945
89,Company_89,Utilities,Europe,2021,1570.4,11.9,2792.0,21.5,34.4,34.9,55.2,13.2,1200936.5,750585.3,12009365.0,14.4585,2.15,91.73553719008264,98.8990677185037,98.89255215453558,77.39898513163266
89,Company_89,Utilities,Europe,2022,1795.1,10.8,2195.0,14.3,36.7,35.7,57.5,16.9,1364355.6,852722.3,13643556.2,12.3444,1.4300000000000002,86.77685950413223,98.74806144209222,98.7415558080523,76.54098130126857
89,Company_89,Utilities,Europe,2023,1553.7,14.3,2238.3,-13.4,35.9,36.7,54.4,16.5,1172152.1,732595.1,11721521.1,12.3838,1.34,66.11570247933884,98.92566574200731,98.91914841650143,70.1736735755034
89,Company_89,Utilities,Europe,2024,1471.5,15.6,1945.1,-5.3,36.4,34.2,55.3,19.5,1130453.6,706533.5,11304535.5,14.7732,0.53,3.3057851239669422,98.96419694929548,98.9576771407634,51.496110355201864
89,Company_89,Utilities,Europe,2025,1668.6,17.1,2873.0,13.4,36.9,36.4,55.8,18.5,1261380.0,788362.5,12613800.3,19.3914,1.34,,98.84321532506696,98.83670341297734,
91,Company_91,Manufacturing,Europe,2015,4079.5,13.4,10403.9,,62.7,46.2,52.9,89.0,1072422.2,1429896.3,17873704.0,,,1.6528925619834711,99.01782045859731,98.35069771085763,58.77957140248603
91,Company_91,Manufacturing,Europe,2016,3953.1,17.1,11633.2,-3.1,62.7,47.1,53.4,87.6,1031785.9,1375714.5,17196431.2,16.5699,0.31,4.132231404958677,99.05537014740445,98.41327650725091,59.543398752418675
91,Company_91,Manufacturing,Europe,2017,4026.8,21.8,11827.8,1.9,63.5,48.8,54.0,87.6,1036693.6,1382258.1,17278225.9,22.214199999999998,0.19,7.43801652892562,99.0508352215436,98.40571882314289,60.77271576761499
91,Company_91,Manufacturing,Europe,2018,3799.5,25.6,9842.8,-5.6,62.0,46.2,53.4,86.4,999548.9,1332731.9,16659148.4,24.1664,0.5599999999999999,73.55371900826447,99.08515852179077,98.46292047781463,80.17573150240042
91,Company_91,Manufacturing,Europe,2019,4066.6,26.9,10704.0,7.0,64.3,47.7,56.0,89.0,1056520.4,1408693.9,17608673.6,28.783,0.7,47.107438016528924,99.03251440567107,98.37518604619257,72.90377149533141
91,Company_91,Manufacturing,Europe,2020,3912.2,28.0,10531.7,-3.8,64.7,49.5,55.4,89.1,1001882.7,1335843.6,16698044.4,26.936,0.38,100.0,99.08300199022322,98.4593265569241,88.91846570942946
91,Company_91,Manufacturing,Europe,2021,3378.5,30.2,12262.6,-13.6,65.4,52.1,53.5,90.6,846508.8,1128678.4,14108480.2,26.0928,1.3599999999999999,91.73553719008264,99.22657415584239,98.69859766129909,86.72569552045309
91,Company_91,Manufacturing,Europe,2022,3356.1,32.7,13292.0,-0.7,65.9,54.4,53.9,89.4,824716.7,1099622.2,13745277.6,32.4711,0.06999999999999999,86.77685950413223,99.24671099343473,98.73215693247448,85.39883143642152
91,Company_91,Manufacturing,Europe,2023,3120.0,31.2,20745.8,-7.0,65.2,52.9,54.0,88.6,776771.6,1035695.4,12946192.6,29.016,0.7,66.11570247933884,99.29101432776454,98.80599095846213,79.014111801047
91,Company_91,Manufacturing,Europe,2024,2929.0,34.1,12112.7,-6.1,64.3,51.3,53.4,88.3,738789.1,985052.1,12313151.1,32.0199,0.61,3.3057851239669422,99.32611179124218,98.86448286177938,59.919854467794394
91,Company_91,Manufacturing,Europe,2025,2792.0,33.3,7690.1,-4.7,65.4,51.6,54.5,90.1,702579.0,936772.0,11709650.4,31.734899999999996,0.47000000000000003,,99.3595714808959,98.92024524796778,
104,Company_104,Technology,Europe,2015,2890.8,17.2,14031.2,,67.3,67.9,56.6,77.5,104732.0,62839.2,209463.9,,,1.6528925619834711,99.9120078199394,99.98284192905157,60.664837718393244
104,Company_104,Technology,Europe,2016,3349.7,17.2,10274.0,15.9,68.4,71.2,58.3,75.6,117553.9,70532.3,235107.7,19.9348,1.59,4.132231404958677,99.90015983292001,99.98047248775856,61.73579588562332
104,Company_104,Technology,Europe,2017,3438.6,16.6,14029.3,2.7,68.5,72.6,57.5,75.4,118998.3,71399.0,237996.6,17.0482,0.27,7.43801652892562,99.89882514520207,99.9802055585612,62.75721109943035
104,Company_104,Technology,Europe,2018,3854.2,20.4,15893.0,12.1,68.3,73.8,57.1,73.9,131755.3,79053.2,263510.7,22.868399999999998,1.21,73.55371900826447,99.88703712857377,99.97784810131641,82.52909274845737
104,Company_104,Technology,Europe,2019,4776.8,24.2,20375.8,23.9,67.3,71.3,57.0,73.5,167330.3,100398.2,334660.6,29.983799999999995,2.3899999999999997,47.107438016528924,99.85416429863321,99.9712739777055,74.28731906022641
104,Company_104,Technology,Europe,2020,5533.6,23.6,38544.1,15.8,70.4,74.7,62.2,74.4,187306.9,112384.1,374613.7,27.3288,1.58,100.0,99.83570506111836,99.96758238266406,91.0806574887565
104,Company_104,Technology,Europe,2021,6596.3,22.2,34474.5,19.2,70.3,78.1,57.0,75.8,215497.1,129298.2,430994.1,26.4624,1.92,91.73553719008264,99.80965610396895,99.96237293445918,88.56506696471041
104,Company_104,Technology,Europe,2022,7693.9,25.6,54760.8,16.6,70.1,76.7,54.8,78.8,254999.8,152999.9,509999.5,29.8496,1.6600000000000001,86.77685950413223,99.7731539103135,99.95507297668654,87.00870322863966
104,Company_104,Technology,Europe,2023,8661.0,29.1,87550.6,12.6,70.7,77.3,55.0,79.7,285473.9,171284.3,570947.7,32.7666,1.26,66.11570247933884,99.74499453134254,99.94944147192459,80.98359794445508
104,Company_104,Technology,Europe,2024,9183.3,31.3,85307.8,6.0,72.6,80.8,57.7,79.2,291315.7,174789.4,582631.4,33.178000000000004,0.6,3.3057851239669422,99.73959645690974,99.94836191892405,62.70932721235684
104,Company_104,Technology,Europe,2025,9998.8,27.0,84911.5,8.9,72.6,80.2,57.0,80.5,319356.7,191614.0,638713.4,29.403,0.89,,99.71368536697683,99.94318004234592,
106,Company_106,Manufacturing,Europe,2015,1654.5,7.9,1803.6,,66.1,7.4,93.8,97.1,570002.8,760003.7,9500045.9,,,1.6528925619834711,99.48207759127581,99.12440875507332,60.047165037864865
106,Company_106,Manufacturing,Europe,2016,1825.1,9.5,3745.6,10.3,66.3,5.5,95.0,98.4,635905.0,847873.4,10598417.4,10.4785,1.03,4.132231404958677,99.42118112428189,99.02292119132842,60.81848988460966
106,Company_106,Manufacturing,Europe,2017,1992.8,7.6,2079.5,9.2,65.5,1.5,95.1,100.0,711131.1,948174.7,11852184.3,8.2992,0.9199999999999999,7.43801652892562,99.35166897270378,98.90707537032432,61.53315382728331
106,Company_106,Manufacturing,Europe,2018,2245.5,12.2,3618.9,12.7,66.9,2.1,98.9,99.6,798285.7,1064380.9,13304761.7,13.7494,1.27,73.55371900826447,99.27113437412788,98.7728598144064,81.7449145401862
106,Company_106,Manufacturing,Europe,2019,2256.9,11.9,5540.9,0.5,66.8,4.1,100.0,96.3,792874.6,1057166.1,13214576.5,11.959499999999998,0.05,47.107438016528924,99.27613446323797,98.78119276572009,73.78369685075029
106,Company_106,Manufacturing,Europe,2020,2374.2,10.8,4356.8,5.2,67.7,6.0,97.6,99.5,824731.5,1099642.0,13745524.6,11.361600000000001,0.52,100.0,99.24669731759825,98.73213411011588,89.90576628554284
106,Company_106,Manufacturing,Europe,2021,2664.2,9.1,3850.2,12.2,69.0,9.1,97.8,100.0,908165.1,1210886.8,15136085.5,10.210199999999999,1.22,91.73553719008264,99.1696010830479,98.60364876797078,87.77531112722853
106,Company_106,Manufacturing,Europe,2022,2894.2,12.2,3244.4,8.6,70.4,11.2,100.0,100.0,974060.3,1298747.0,16234337.9,13.2492,0.86,86.77685950413223,99.10871108435502,98.50217220885304,86.67523450988128
106,Company_106,Manufacturing,Europe,2023,2876.3,18.6,11208.4,-0.6,68.7,10.0,96.2,100.0,975140.9,1300187.9,16252348.8,18.488400000000002,0.06,66.11570247933884,99.10771256348266,98.5005080338796,79.9663548632741
106,Company_106,Manufacturing,Europe,2024,2970.7,22.0,8157.7,3.3,70.2,12.7,98.0,100.0,990152.8,1320203.7,16502546.5,22.726,0.32999999999999996,3.3057851239669422,99.09384092228001,98.47739021351775,61.565981764349644
106,Company_106,Manufacturing,Europe,2025,3263.0,25.4,13584.6,9.8,69.4,12.2,97.4,98.7,1091356.5,1455142.0,18189275.4,27.8892,0.9800000000000001,,99.00032435110768,98.32153947744246,
112,Company_112,Retail,Europe,2015,356.7,2.3,192.8,,48.0,20.2,28.2,95.6,37775.0,18887.5,75550.0,,,1.6528925619834711,99.9738789674961,99.99521533409947,54.889686628914156
112,Company_112,Retail,Europe,2016,379.7,0.5,27.0,6.4,47.4,19.2,29.2,93.9,40467.2,20233.6,80934.3,0.532,0.64,4.132231404958677,99.9713912589152,99.99471783440154,55.45289124015096
112,Company_112,Retail,Europe,2017,406.6,-1.3,1046.7,7.1,50.9,24.0,30.1,98.5,41958.1,20979.0,83916.1,-1.3923,0.71,7.43801652892562,99.97001360319747,99.99444232141019,57.49429614359922
112,Company_112,Retail,Europe,2018,411.7,-0.6,591.8,1.2,52.7,26.8,32.4,98.8,41676.9,20838.4,83353.7,-0.6072,0.12,73.55371900826447,99.97027344409078,99.99449428616515,77.86906924853052
112,Company_112,Retail,Europe,2019,449.0,-3.7,2161.2,9.1,54.1,29.6,34.6,98.3,44575.5,22287.7,89150.9,-4.0367,0.9099999999999999,47.107438016528924,99.9675950130334,99.9939586352451,70.35454213461438
112,Company_112,Retail,Europe,2020,438.3,-3.4,423.7,-2.4,54.9,29.1,35.9,99.6,43666.9,21833.4,87333.8,-3.3184,0.24,100.0,99.96843459850872,99.99412653203782,86.46251222610931
112,Company_112,Retail,Europe,2021,440.6,-3.2,271.0,0.5,56.0,31.0,39.0,98.1,43314.9,21657.4,86629.8,-3.2159999999999997,0.05,91.73553719008264,99.96875986164684,99.99419158037973,84.31325144543011
112,Company_112,Retail,Europe,2022,517.4,-0.7,1335.7,17.4,57.9,32.1,42.1,99.5,50460.8,25230.4,100921.5,-0.8217999999999999,1.7399999999999998,86.77685950413223,99.96215674272985,99.99287105283985,83.39406341035361
112,Company_112,Retail,Europe,2023,536.6,-0.6,2119.3,3.7,58.8,34.3,43.3,98.8,51492.2,25746.1,102984.5,-0.6222,0.37,66.11570247933884,99.96120368477341,99.99268043532655,77.46548756782164
112,Company_112,Retail,Europe,2024,593.6,0.5,37.2,10.6,60.0,34.1,45.8,100.0,57047.6,28523.8,114095.1,0.553,1.06,3.3057851239669422,99.95607025625753,99.99165383574186,58.98128035558996
112,Company_112,Retail,Europe,2025,593.1,-1.2,1785.3,-0.1,60.6,34.4,47.3,100.0,56897.6,28448.8,113795.2,-1.1987999999999999,0.01,,99.95620886270845,99.99168154596592,
115,Company_115,Consumer Goods,Europe,2015,398.9,12.1,860.1,,62.3,43.7,66.0,77.0,71344.7,89180.9,356723.7,,,1.6528925619834711,99.9428591209956,99.96923538669358,59.16828667013287
115,Company_115,Consumer Goods,Europe,2016,386.6,12.3,1012.8,-3.1,62.7,45.1,65.3,77.7,68365.4,85456.7,341827.0,11.918700000000001,0.31,4.132231404958677,99.94561212232355,99.97061181515228,60.03291420898277
115,Company_115,Consumer Goods,Europe,2017,353.0,14.1,737.3,-8.7,62.8,44.2,63.9,80.2,62874.2,78592.7,314371.0,12.8733,0.8699999999999999,7.43801652892562,99.95068622727842,99.97314870048677,61.05617194423073
115,Company_115,Consumer Goods,Europe,2018,353.9,10.4,394.2,0.2,61.7,43.5,62.6,79.0,63369.5,79211.9,316847.5,10.4208,0.02,73.55371900826447,99.95022854877753,99.97291987631243,80.56074538749733
115,Company_115,Consumer Goods,Europe,2019,362.8,10.4,816.5,2.5,62.2,44.6,64.9,77.1,64401.9,80502.4,322009.6,10.66,0.25,47.107438016528924,99.94927456677807,99.97244290749741,72.77657489981377
115,Company_115,Consumer Goods,Europe,2020,352.5,11.3,660.8,-2.8,60.2,41.7,65.3,73.6,64042.9,80053.6,320214.5,10.983600000000001,0.27999999999999997,100.0,99.94960629821725,99.97260877152947,88.04444301394935
115,Company_115,Consumer Goods,Europe,2021,348.8,14.1,956.6,-1.1,60.2,40.4,66.5,73.6,64006.3,80007.8,320031.3,13.944899999999999,0.11000000000000001,91.73553719008264,99.94964011819127,99.97262569888208,85.56511432043946
115,Company_115,Consumer Goods,Europe,2022,350.6,16.3,944.9,0.5,60.5,44.3,65.2,72.0,62402.8,78003.5,312014.1,16.3815,0.05,86.77685950413223,99.95112182115149,99.97336647383487,84.16795551023694
115,Company_115,Consumer Goods,Europe,2023,366.0,14.0,526.4,4.4,63.3,46.9,67.7,75.3,63794.5,79743.1,318972.5,14.616,0.44000000000000006,66.11570247933884,99.94983583049995,99.97272353010995,78.80922261592363
115,Company_115,Consumer Goods,Europe,2024,385.2,9.0,839.8,5.3,66.0,51.3,70.3,76.5,64769.1,80961.3,323845.4,9.477,0.53,3.3057851239669422,99.94893525818625,99.9722732828581,60.77597724539895
115,Company_115,Consumer Goods,Europe,2025,337.0,7.6,393.2,-12.5,66.3,54.5,69.0,75.3,55167.8,68959.7,275838.9,6.6499999999999995,1.25,,99.95780727230033,99.97670899766763,
122,Company_122,Energy,Europe,2015,2866.6,-3.4,11179.1,,58.1,43.6,71.0,59.7,2565066.0,769519.8,25650659.7,,,1.6528925619834711,97.63855339466959,97.6321209020593,56.98000262794082
122,Company_122,Energy,Europe,2016,3390.3,-0.9,3942.1,18.3,58.1,40.7,73.5,60.0,3102149.9,930645.0,31021498.5,-1.0647,1.83,4.132231404958677,97.14226477320756,97.13586499494718,57.52529537511856
122,Company_122,Energy,Europe,2017,4033.0,-2.3,12728.7,19.0,56.4,42.4,71.4,55.5,3642633.0,1092789.9,36426330.3,-2.7369999999999997,1.9,7.43801652892562,96.64283514475932,96.63646819538258,57.80726562670607
122,Company_122,Energy,Europe,2018,4505.2,-3.4,3727.8,11.7,55.7,41.4,71.6,54.2,4099257.7,1229777.3,40992576.7,-3.7978,1.17,73.55371900826447,96.22089428433041,96.21455518817606,77.26320559698064
122,Company_122,Energy,Europe,2019,5134.9,-4.4,11248.9,14.0,56.9,42.8,75.3,52.6,4622659.2,1386797.8,46226591.7,-5.016000000000001,1.4,47.107438016528924,95.73724878889449,95.73094155567169,69.49586947387192
122,Company_122,Energy,Europe,2020,6002.9,-4.2,25458.1,16.9,57.3,45.2,74.2,52.6,5303697.3,1591109.2,53036973.4,-4.909800000000001,1.69,100.0,95.1079402957296,95.10167445714822,85.23192295057557
122,Company_122,Energy,Europe,2021,6051.9,-4.8,20111.6,0.8,58.3,46.2,75.5,53.2,5307090.9,1592127.3,53070908.5,-4.8384,0.08,91.73553719008264,95.10480446338423,95.09853891455226,83.0513298326121
122,Company_122,Energy,Europe,2022,7275.0,-0.9,32772.5,20.2,59.1,47.1,74.6,55.6,6329472.8,1898841.9,63294728.4,-1.0818,2.02,86.77685950413223,94.16007961916765,94.15387622636557,81.4258490203463
122,Company_122,Energy,Europe,2023,7273.7,0.3,327.7,-0.0,60.5,50.7,75.0,55.7,6147274.8,1844182.4,61472748.3,0.3,0.0,66.11570247933884,94.32843840678564,94.32222393161894,75.71484321148256
122,Company_122,Energy,Europe,2024,8511.4,2.4,1730.5,17.0,60.5,49.4,75.9,56.2,7268214.4,2180464.3,72682143.7,2.808,1.7,3.3057851239669422,93.29264200919076,93.28649582851418,56.457563104731065
122,Company_122,Energy,Europe,2025,9315.1,-2.0,17532.6,9.4,60.0,50.1,76.1,53.7,7913244.5,2373973.4,79132445.1,-2.188,0.9400000000000001,,92.69660645658806,92.69049950622585,
133,Company_133,Consumer Goods,Europe,2015,565.0,6.4,432.1,,64.6,27.1,79.7,87.0,114135.0,142668.7,570674.9,,,1.6528925619834711,99.90331904355342,99.94946667815708,59.84642491293715
133,Company_133,Consumer Goods,Europe,2016,653.9,5.0,688.3,15.7,66.3,27.7,82.6,88.7,131597.8,164497.3,657989.2,5.785,1.5699999999999998,4.132231404958677,99.88718266534721,99.9413989928729,61.09538575313162
133,Company_133,Consumer Goods,Europe,2017,781.0,2.2,263.3,19.4,66.3,31.0,81.5,86.3,153576.9,191971.2,767884.7,2.6268000000000002,1.94,7.43801652892562,99.86687303171274,99.9312448450627,62.08102853403277
133,Company_133,Consumer Goods,Europe,2018,816.8,3.0,497.7,4.6,65.9,31.3,77.5,88.9,160245.8,200307.2,801228.8,3.138,0.45999999999999996,73.55371900826447,99.86071068130963,99.92816390981059,81.7938906207034
133,Company_133,Consumer Goods,Europe,2019,830.9,2.8,393.7,1.7,67.0,31.3,80.6,89.2,162962.5,203703.2,814812.6,2.8475999999999995,0.16999999999999998,47.107438016528924,99.85820033367507,99.92690879096564,74.18925322988682
133,Company_133,Consumer Goods,Europe,2020,880.5,1.9,317.4,6.0,68.5,32.3,83.6,89.7,171543.5,214429.4,857717.7,2.014,0.6,100.0,99.85027112064007,99.9229444363996,90.50464311140794
133,Company_133,Consumer Goods,Europe,2021,829.6,3.6,526.4,-5.8,69.5,32.1,84.6,91.7,161792.1,202240.1,808960.5,3.3912,0.58,91.73553719008264,99.85928183360936,99.92744951454759,88.32800742665619
133,Company_133,Consumer Goods,Europe,2022,892.5,5.4,1079.0,7.6,70.4,30.2,88.8,92.4,176459.6,220574.4,882297.8,5.8104000000000005,0.76,86.77685950413223,99.84572843281799,99.9206732790857,87.10633819362042
133,Company_133,Consumer Goods,Europe,2023,879.7,3.2,568.7,-1.4,71.3,31.9,89.6,92.5,171865.2,214831.6,859326.2,3.1552000000000002,0.13999999999999999,66.11570247933884,99.84997385600502,99.92279581387409,81.17926467777747
133,Company_133,Consumer Goods,Europe,2024,843.0,2.7,365.8,-4.2,70.4,32.6,87.2,91.5,163875.0,204843.8,819375.2,2.5866000000000002,0.42000000000000004,3.3057851239669422,99.85735714443204,99.92648721487927,62.068504409052345
133,Company_133,Consumer Goods,Europe,2025,840.5,-0.1,4160.2,-0.3,71.7,34.2,89.6,91.4,161448.2,201810.2,807240.9,-0.09970000000000001,0.03,,99.85959961199914,99.92760840251457,
139,Company_139,Retail,Europe,2015,1285.2,3.2,760.5,,60.7,65.8,48.5,67.8,95010.7,47505.4,190021.4,,,1.6528925619834711,99.9209907192142,99.98463838130667,58.686993588699224
139,Company_139,Retail,Europe,2016,1339.9,1.6,233.9,4.3,62.3,67.7,48.6,70.6,97272.6,48636.3,194545.2,1.6688,0.43,4.132231404958677,99.9189006263388,99.98422039027096,59.910293624809555
139,Company_139,Retail,Europe,2017,1341.5,1.3,408.1,0.1,61.8,67.5,48.4,69.7,97629.8,48814.9,195259.7,1.3013,0.01,7.43801652892562,99.91857055817704,99.98415437174782,60.751949944662655
139,Company_139,Retail,Europe,2018,1382.0,3.5,1100.0,3.0,64.7,73.8,47.5,72.7,94424.7,47212.3,188849.4,3.605,0.3,73.55371900826447,99.92153220841577,99.98474667201222,81.45737147856494
139,Company_139,Retail,Europe,2019,1450.5,2.8,544.3,5.0,65.9,75.9,48.3,73.5,97028.4,48514.2,194056.9,2.94,0.5,47.107438016528924,99.91912627764088,99.98426550831834,73.88290976215053
139,Company_139,Retail,Europe,2020,1385.1,3.8,1202.3,-4.5,66.9,75.9,48.6,76.3,92601.8,46300.9,185203.6,3.6289999999999996,0.45,100.0,99.9232166464115,99.98508353741697,90.0516600367657
139,Company_139,Retail,Europe,2021,1331.8,4.4,1303.1,-3.8,67.9,73.8,49.9,80.0,91022.5,45511.3,182045.1,4.2328,0.38,91.73553719008264,99.92467598753097,99.98537537717255,87.8726714299655
139,Company_139,Retail,Europe,2022,1228.3,5.4,1097.6,-7.8,68.9,75.8,49.8,81.1,82204.6,41102.3,164409.2,4.978800000000001,0.78,86.77685950413223,99.9328241063541,99.98700490281614,86.68702365307372
139,Company_139,Retail,Europe,2023,1184.0,5.2,885.2,-3.6,67.1,73.4,48.0,79.9,81225.5,40612.7,162450.9,5.0128,0.36,66.11570247933884,99.93372883686133,99.98718584623654,79.94889368042122
139,Company_139,Retail,Europe,2024,1142.8,7.1,1704.5,-3.5,68.1,78.6,44.6,81.3,74249.4,37124.7,148498.9,6.8515,0.35,3.3057851239669422,99.94017505327591,99.9884749861035,61.40746554506596
139,Company_139,Retail,Europe,2025,1162.0,5.3,1463.9,1.7,68.5,78.5,45.8,81.0,75575.3,37787.7,151150.7,5.3900999999999994,0.16999999999999998,,99.93894986465418,99.98822996452242,
